x,y
1.078585,-1.2051066
-2.4940863,1.1867447
-2.6966279,-1.4676135
-0.10984843,-3.0005736
1.3510275,-2.5832295
-0.7020443,-2.3795366
0.3951427,1.7951341
-2.8103354,0.07478946
2.9105377,-1.5967903
-2.28162,1.9495631
-0.95959103,-1.2364898
-2.4149644,-2.4920442
-0.93740827,-3.1143734
-0.22837967,0.89656264
2.1262379,2.7237642
