x,y
0.97031564,-1.1589882
-2.4263048,1.095746
-2.4861336,-1.401391
-2.2162929,2.0451972
0.06986421,-3.0048912
-0.58789396,-1.7542783
0.8826204,-2.615577
-2.660904,0.32674858
0.16039518,1.9839442
2.831359,-1.0184813
1.4454037,-2.0428705
-1.8822175,1.475224
0.019526519,-2.003578
2.8350112,0.46348035
-0.2662389,-4.179385
