x,y
0.9617453,-1.1833342
-2.2325225,1.3442956
-2.4787233,-1.3592665
0.35568908,-2.9825163
-0.5378797,-1.7590466
0.3949925,1.6892698
2.6992776,-3.4471414
2.7760403,0.21463816
2.1865184,3.7879758
