x,y
0.92489403,-1.2956443
-2.2466822,1.322363
-2.376575,-1.5601518
0.32733288,1.5975277
-0.07486767,-3.3242962
2.419741,-4.1857986
2.0087392,3.639137
-0.7978819,5.46389
-2.298899,-6.293773
2.539146,6.6075025
