x,y
0.9428209,-1.254755
-2.3289585,1.2164676
-2.512574,-1.3277687
0.44296727,1.4905114
-0.03665428,-2.947339
2.850807,-3.6494248
2.2684517,3.7767887
-0.7221489,4.993283
-1.7995661,-5.863078
3.079924,6.7846565
