x,y
0.9602449,-1.1833344
-2.23281,1.3445741
-2.4787116,-1.3592743
0.3557352,-2.982391
-0.5383228,-1.7598648
0.39881045,1.6953415
2.698749,-3.447536
2.7789829,0.21122439
