x,y
0.96914786,-1.1588566
-2.4269555,1.0957599
-2.4861293,-1.4014158
-2.2155762,2.045201
0.06991658,-3.0045533
-0.5878942,-1.7542783
0.8805909,-2.6155791
-2.6608047,0.32694304
0.16039532,1.9839455
2.831266,-1.0183544
1.4430279,-2.0419672
-1.8855727,1.4744538
0.019118672,-2.0035796
2.8340015,0.46348172
-0.27064013,-4.1813774
