0,1,2
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.094218634,0.31099537,0.37958428
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.3021701,0.6978299
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.31868112,0.6813189
0.0,0.0,0.0
0.0,0.0,0.07597685
0.0,0.33251768,0.6674824
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.04988335,0.95011663
0.0,0.0,0.67708415
0.0,0.4103581,0.5896419
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.012382537,0.43984133
0.10445781,0.24256702,0.34222692
0.0,0.0,0.7273703
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.098733366
0.0,0.0,0.0
0.0,0.0,0.98388267
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.6978454
0.0,0.0,0.0
0.0,0.0,0.77705944
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.31670052
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.068555266,0.24072085,0.2751903
0.0,0.32016146,0.65216035
0.0,0.0,0.0
0.0,0.0,0.41580862
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.37832102,0.43983904
0.0,0.0,0.0
0.0,0.0,0.23134199
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.6412816
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.08793527
0.0,0.0,0.04208778
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.85034895
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.43736115,0.5626389
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.032937437
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.99595773
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.008805537,0.9911945
0.0,0.0,0.0
0.0,0.0,0.83115095
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.01606299,0.983937
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.018459827,0.9815402
0.0,0.0,1.0
0.0,0.01679954,0.9832005
0.0,0.03435635,0.96564364
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.09007792
0.0,0.0,0.11845046
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.08901322,0.15232337,0.51824063
0.0,0.0,0.0
0.0,0.0,0.0011361837
0.0,0.0,1.0
0.0,0.4162283,0.44538048
0.0,0.0,0.0
0.0,0.0,0.2250201
0.0,0.1490624,0.8509376
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.27055687,0.72944313
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.013165802
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.10409412,0.89590585
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.07641077
0.0,0.0,0.0
0.0,0.48178005,0.51821995
0.0,0.0,0.0
0.0,0.16008916,0.8399108
0.0,0.0,0.0
0.05367126,0.14969483,0.651556
0.0,0.0,0.0
0.0,0.0,0.29459548
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.03367032,0.2256766,0.7406531
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.04111793,0.3784602,0.58042186
0.0,0.0,0.7782905
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.1325222,0.86747783
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.06153305,0.9384669
0.0,0.2757407,0.72425926
0.0,0.0,0.0
0.0,0.16299422,0.8370058
0.0,0.0,0.6594902
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.07557196
0.0,0.0,0.0
0.0,0.09339827,0.63023907
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.05589673,0.94410324
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.40216064
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.009721614,0.24642375,0.74385464
0.0,0.0,0.0
0.0,0.39928997,0.6000061
0.0,0.02772674,0.2553448
0.0,0.0,0.0
0.0,0.0741047,0.92589533
0.051661845,0.22349332,0.6270616
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.009693623,0.9903064
0.0,0.027035229,0.97296476
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.48154178,0.5184582
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.059454743,0.060713656,0.8798316
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.4207364
0.0,0.0,0.0
0.05457498,0.18428925,0.5882941
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0929368,0.9070632
0.0,0.04611252,0.95388746
0.0,0.0,0.0
0.0,0.0,0.19576386
0.0,0.0,0.0
0.0,0.0,0.0
0.106807396,0.21005017,0.29293507
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.16447377
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.1172342
0.0,0.099236965,0.90076303
