0,1,2,3,4,5,6,7,8
0.050241377,0.0,0.0,0.0,0.0,0.12454582,0.015540986,0.30747825,0.29240862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0934276,0.14359623,0.06330954,0.0,0.07819438,0.18594535,0.0,0.09462906,0.17938656
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520318
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054656893
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.22134575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.15800244,0.48192158,0.09491496
0.0,0.2693417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38554865,0.0
0.0,0.0,0.0,0.41955385,0.0,0.0,0.02237416,0.0,0.0
0.0,0.07021337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.154322,0.0,0.0,0.09382356,0.09635887,0.11048441,0.13373342,0.18593287,0.076438956
0.0,0.06596045,0.0,0.0,0.0,0.22828124,0.0,0.0,0.4517957
0.0,0.3181278,0.361499,0.0,0.06492298,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.46135032,0.0,0.0,0.07637523,0.0,0.0
0.0,0.0023872666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14816652,0.028143283,0.043386262,0.10898442,0.11921511,0.10137406,0.120483935,0.14877117,0.044352226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11229754,0.46325502
0.0,0.0,0.45336455,0.20292847,0.043621857,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.124029994,0.0,0.0,0.59954447
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0448514,0.0,0.0,0.5081346,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15979858,0.0,0.02074323,0.13052939,0.12030466,0.079744555,0.15695536,0.16794756,0.016107336
0.015301711,0.26372522,0.18122536,0.0,0.08009525,0.1554518,0.0,0.0030354108,0.10982628
0.0,0.43191817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032940418,0.2518984,0.18711796,0.0,0.09605187,0.14773019,0.0,0.006790811,0.09230977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18939018,0.0
0.0,0.0,0.0,0.1275657,0.0,0.0,0.43721372,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.099683814,0.0,0.007943794,0.28710365,0.12709191,0.0011367769,0.2916696,0.0010085381,0.0
0.03356566,0.0,0.0,0.0,0.0,0.15622918,0.0,0.26903164,0.32607558
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.21289845,0.0,0.0,0.0,0.0,0.0,0.0,0.44402274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35407552
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3618931,0.38562283,0.0
0.0,0.0,0.0,0.28448576,0.0,0.0,0.459893,0.0,0.0
0.0,0.22667976,0.015501872,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.100099415,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.09470646,0.0,0.30750027,0.36497527
0.07314748,0.18331307,0.10157181,0.0,0.08167154,0.1809052,0.0,0.050873473,0.16322717
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.14748733,0.0,0.0,0.5376029,0.07532999,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.25561452,0.36291844,0.0
0.0,0.0,0.0,0.3036797,0.0,0.0,0.3285458,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0633702,0.18931851,0.0946564,0.0,0.07078112,0.18831664,0.0,0.04413711,0.17896277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12503922,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49393827,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17687926,0.45998302
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0962636,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.101956174,0.0,0.0
0.052914318,0.21029645,0.11691969,0.0,0.07397448,0.18369286,0.0,0.019877028,0.16667773
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16323224,0.00027671864,0.011669589,0.13952897,0.120333955,0.06784051,0.17139064,0.17331934,6.342644e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3431889,0.2413148,0.17506824,0.0,0.025644662,0.0,0.0
0.0,0.0,0.33240315,0.18760617,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.63632214,0.0,0.0
0.0,0.40311363,0.14885607,0.0,0.0,0.10168494,0.0,0.0,0.10984924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.44005382,0.0,0.0,0.087843955,0.0,0.0
0.063578404,0.18082434,0.07847392,0.0,0.06290486,0.19461784,0.0,0.053557344,0.1939635
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025971616,0.22428308,0.095005006,0.0,0.042739738,0.203841,0.0,0.0025804008,0.21055904
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.14387035,0.3822407,0.06279376,0.0,0.17549542,0.0,0.0
0.0,0.35770884,0.0056597446,0.0,0.0,0.1523687,0.0,0.0,0.24646471
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11892286,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.49876478,0.06902825,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.08244595,0.0,0.17864034,0.48796418
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5593616,0.038831916,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16567922,0.0
0.0,0.0,0.0,0.005564317,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4729593
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05912834,0.047635596
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10711788,0.0,0.0,0.050474923,0.0,0.0,0.32402635,0.31950393,0.0
0.0,0.018253997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10461631,0.050470676,0.0,0.0,0.028030751,0.20652251,0.0,0.17172898,0.24992093
0.0,0.0,0.035303846,0.0,0.0,0.0,0.0,0.0,0.0
0.029364442,0.1648833,0.29603103,0.14078215,0.17329979,1.540914e-05,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.23764211,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.11559647,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22771254,0.0
0.082912944,0.18923306,0.14208087,0.021750538,0.11017069,0.15343283,0.0,0.036785938,0.105520345
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11047379,0.096637316,0.010349326,0.0,0.06546094,0.19467328,0.0028517211,0.14227167,0.20675145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6309436,0.0,0.0
0.052252483,0.0,0.0,0.0,0.0,0.009460721,0.123141445,0.3978467,0.19771183
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.05685409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.23778746,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.23397124,0.0,0.0
0.0,0.0,0.0,0.21549268,0.0,0.0,0.21661574,0.0,0.0
0.0,0.0,0.34522364,0.30369303,0.09393231,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.37565362,0.25071692,0.13792533,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.29375115,0.0,0.0,0.066300385,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18037494,0.18064971,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.116065264,0.11284557,0.07598913,0.046807267,0.10443443,0.15072998,0.030191483,0.10718315,0.1162627
0.11936114,0.122058935,0.1448168,0.10718079,0.14516403,0.092714354,0.061613627,0.06423666,0.0035399538
0.0501841,0.20532772,0.10163982,0.0,0.06427117,0.19128975,0.0,0.025642212,0.18398815
0.0,0.0,0.0,0.18899441,0.0,0.0,0.55806255,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484361,0.15203494
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.10402988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.38950485,0.0,0.0,0.37127772,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.49381822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.15578581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15608816,0.0,0.0,0.17047957,0.08987361,0.0,0.23956522,0.17944966,0.0
0.0,0.49271852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5631349,0.037470113,0.0,0.0,0.0,0.0,0.0,0.054623097
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.33122015,0.2453097,0.17474428,0.0,0.038434796,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.011936694,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.078966394,0.0,0.0,0.0,0.0,0.0045588915,0.16081132,0.3886334,0.15606058
0.16200246,0.0,0.0,0.11022426,0.014657293,0.0,0.25705004,0.2734553,0.0
0.0,0.0,0.15744059,0.31792912,0.0,0.0,0.0,0.0,0.0
0.0,0.46670505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.19018815,0.06827373,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4201232,0.0,0.0,0.23906046,0.0,0.0
0.0,0.0,0.32462746,0.34056565,0.02806376,0.0,0.0,0.0,0.0
0.008831909,0.24242723,0.10921298,0.0,0.03776243,0.19890273,0.0,0.0017809751,0.20184562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2534343,0.0755526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.044390846,0.42936102,0.2708902
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.038203623,0.21692666,0.28099653,0.093494825,0.16047269,0.0083573265,0.0,0.003218124,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1487536,0.0,0.08562001,0.17411992,0.15001671,0.016546898,0.167066,0.10813843,0.0
0.011929357,0.0,0.0,0.23464693,0.0,0.0,0.46501034,0.07488201,0.0
0.0,0.092975445,0.0,0.0,0.0,0.0,0.0,0.0,0.537206
0.0,0.0,0.0,0.0,0.0,0.0,0.0915977,0.4387533,0.2210202
0.0,0.0,0.0,0.0,0.0,0.0,0.37745392,0.06528346,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60435003
0.0,0.0,0.0,0.26078564,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.050823826,0.18522364,0.063868776,0.0,0.046027284,0.20575996,0.0,0.047755066,0.21860336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.17567326,0.0,0.0,0.0,0.17907819,0.0,0.0,0.4082538
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08234665,0.0,0.0,0.29959556,0.09380755,0.0,0.33060372,0.00079587876,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5030425,0.24473628,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.23814462,0.24590762,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.22288698,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.075345695,0.52577394,0.04104076,0.052438207,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.035621844,0.0,0.0,0.17711116,0.0,0.0,0.4347872,0.15354219,0.0
0.06907564,0.03582956,0.0,0.0,0.0,0.22326644,0.0,0.1608611,0.30288392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.043469906,0.0023770647,0.0,0.0,0.23656476,0.0,0.0,0.4581669
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.06520687,0.14843568,0.0
0.11114376,0.103295825,0.18746223,0.15505694,0.16868038,0.01753623,0.086954325,0.015192484,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3448416,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07420336,0.21266401,0.20930496,0.059483528,0.14036122,0.10603499,0.0,0.014599936,0.012179393
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15825967,0.0,0.04244353,0.14286335,0.13059334,0.06692614,0.15905648,0.15267521,0.0
0.0,0.41006905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.023945885,0.0,0.0,0.020918041,0.0,0.0,0.41873246,0.31111768,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.46080074,0.15838325,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.49062383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15552384,0.0,0.047111772,0.17332423,0.13816452,0.013319764,0.18610016,0.13352066,0.0
0.0,0.0,0.1746754,0.30761886,0.1454989,0.0,0.18547857,0.0,0.0
0.1189065,0.0,0.0,0.0,0.0027511541,0.18070874,0.04789914,0.22352378,0.23620936
0.0,0.0,0.0,0.25453615,0.0,0.0,0.48212644,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.36777005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16184694,0.0,0.0,0.12265194,0.10486415,0.07788942,0.16696589,0.1880708,0.025625234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02171027,0.0,0.0,0.0,0.0,0.0,0.0
0.05543987,0.20703524,0.11512556,0.0,0.07498751,0.18335405,0.0,0.0236915,0.1662207
0.0,0.06794148,0.0,0.0,0.0,0.17333487,0.0,0.0,0.4969537
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00061881705,0.00045390247,0.0020863086,0.0,0.0045570447,0.23936571,0.0,0.12474303,0.38775563
0.109861635,0.0,0.07494316,0.25452572,0.1487664,0.000120774086,0.23449081,0.009694547,0.0
0.0,0.0,0.0,0.3678792,0.0,0.0,0.40228653,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.20276959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.13877413,0.0,0.016246213,0.57058525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12550631,0.54827935
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.28841394,0.43307233,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.16830882,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49106205,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07072365,0.0,0.0,0.2249695,0.0,0.0
0.0,0.0,0.50915265,0.12840848,0.053437155,0.0,0.0,0.0,0.0
0.0,0.010989807,0.3364361,0.23390265,0.17864576,0.0,0.029846266,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5590843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.39684644,0.0,0.0,0.25892663,0.0,0.0
0.0,0.0,0.59668267,0.010100843,0.0,0.0,0.0,0.0,0.0
0.04382229,0.24634168,0.19837546,0.0,0.11006417,0.13718113,0.0,0.011264403,0.07007949
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.36023527,0.0,0.0,0.0,0.0,0.0
0.048314404,0.0,0.0,0.0,0.0,0.050900996,0.08102842,0.36901367,0.23785678
0.0,0.17104833,0.0,0.0,0.0,0.11351202,0.0,0.0,0.4544919
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16540082,0.0,0.0,0.10657547,0.038261734,0.026531301,0.22790892,0.25987566,0.002781364
0.0,0.49549603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.41566285,0.0,0.0,0.0,0.0,0.0,0.0
0.10726915,0.023990273,0.17948249,0.20607519,0.17574725,0.005172,0.13946739,0.0,0.0
0.056837942,0.14544186,0.002496176,0.0,0.02057697,0.22400379,0.0,0.08837533,0.2656992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.30287158,0.33611465,0.07746563,0.0,0.022238608,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.24605562,0.30458996,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.21817462,0.0,0.0,0.0,0.08605693,0.0,0.0,0.42862907
0.0,0.0,0.01750391,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1803092,0.4058572,0.013384837,0.0,0.107310794,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38004363,0.16589828
0.015229289,0.16752654,0.0,0.0,0.012739923,0.2373693,0.0,0.048974793,0.30037335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3069427,0.3971881
0.0,0.057481445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25805643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24277896
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081208676
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.042816132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.16128823,0.37305942,0.0
