x,y
-1.7221264,-0.42148954
-2.7972183,-0.4674697
-5.132664,-0.6335757
-2.80438,-0.46307033
-1.7276478,-0.4223595
-2.1639493,-0.44308105
-2.2243423,-0.44180423
-2.4765823,-0.46147737
-1.9996299,-0.432772
-1.7279128,-0.42187893
