x,y
0.9791571,-1.1712295
-2.4115896,1.0962892
-2.47986,-1.3853295
-2.206614,2.0295765
0.057911906,-2.9305408
-0.564473,-1.8249016
0.9103072,-2.687235
-2.6474438,0.31563538
0.11974953,2.0047457
2.8434248,-1.0380826
1.489855,-2.042057
-1.8807522,1.4853173
0.00720041,-2.0362842
2.8565154,0.46374077
-0.2270962,-4.1546516
