0,1
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
0.40290308,0.5970969
0.0,1.0
0.54815006,0.45184994
0.41135406,0.58864594
1.0,0.0
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
0.52965164,0.47035027
0.6151962,0.38480377
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
0.9999962,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
0.5678024,0.43219757
0.0,1.0
0.0,1.0
0.42063904,0.57936096
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.43590164,0.56409454
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
0.70695376,0.29304618
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.6128578,0.387146
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.407753,0.592247
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.37937927,0.6206207
0.0,1.0
0.0,1.0
1.0,0.0
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
0.4646759,0.5353241
0.0,1.0
1.0,0.0
0.0,1.0
0.43433762,0.56565857
0.4333992,0.5666046
1.0,0.0
1.0,0.0
0.0,1.0
1.0,0.0
0.0,1.0
0.501647,0.49835205
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
0.48668575,0.51331425
0.0,1.0
1.0,0.0
0.4022751,0.5977249
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.9294419,0.07055783
0.40380096,0.59620667
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.3961563,0.6038437
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
0.0,1.0
1.0,0.0
0.6987394,0.30126047
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
1.0,0.0
0.4385376,0.5614586
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.2262783,0.7737236
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
0.46916008,0.5308399
0.59858227,0.40141773
1.0,0.0
