x,y
1.0194623,-1.2334908
-2.2845747,1.2114247
-2.4423869,-1.5232707
0.4397134,1.5184602
-0.0505938,-2.848436
2.4183748,-3.664702
2.2567863,3.6895568
-0.7643746,5.1493964
-1.8181583,-5.460678
2.1637292,5.8770204
