x,y
0.96188676,-1.2326736
-2.3157086,1.211797
-2.471376,-1.3973649
0.4419829,1.5178902
-0.008543587,-2.899076
2.5679865,-3.6201062
2.275503,3.7884386
-0.6998184,5.0304193
-1.7501265,-5.431033
3.0791795,6.782513
