x,y
0.9175961,-1.2126013
-2.3980353,1.3095044
-2.5033288,-1.4389229
-0.037198547,1.6853149
0.011812038,-3.1138384
2.3706272,-3.579475
2.146033,3.606672
-1.1390445,4.0040293
-0.88097996,-4.6445274
1.2800038,5.449648
