x,y
1.2613392,-1.0450239
-1.7581952,1.1410336
-1.8903705,-0.98590046
0.6466007,-2.6921997
-0.054920282,-1.3972455
0.71024114,1.6902968
2.0274105,-2.7090647
2.593799,-0.37586084
1.4540563,3.1457944
